id,country_code_cow,year,country,country_abbrev_cow,continent,in_iiss,spec_raw,spec_intscale,spec_extscale,spec_stand,decade,coastline_km,land_boundary_length_km,bordering_states,land_area,land_boundary_length_mi,coastline_mi,land_boundary_length_log,coastline_log,highered_percent,dca_count,dca_binary,irst_MC,tpop_MC,upop_MC,cinc_MC,milex_MC,milper_MC,pec_MC,mf_mc_OFI,milex_MC_log,milex_SIPRI,area_WDI,area_land_WDI,gdp_WDI,gdppc_WDI,journal_WDI,patapps_WDI,pop_WDI,gdp_WDI_PW,gdppc_WDI_PW,pop_WDI_PW,lngdp_WDI_PW,lngdppc_WDI_PW,lnpop_WDI_PW,lngdp_WDI,lngdppc_WDI,lnpop_WDI,gdp_WDI_full,gdppc_WDI_full,pop_WDI_full,lngdp_WDI_full,lngdppc_WDI_full,lnpop_WDI_full,WTOmem_MEM,NATOmem_MEM,EUmem_MEM,OECDmem_MEM,NATOdur_MEM,polity_P4,polity2_P4,military_GE,numislands_AP,archipelago_AP,lnislands_AP,democracy,milex_allies,cinc_allies_ratio,atop_lengthmax,atop_lengthavg,greatpower,rivalry,interstatewar_count,interstatewar_binary,interstatewar_5yrlag_binary,mid_count,mid_binary,mid_fatal_count,mid_fatal_binary,gibler_count,gibler_binary,gibler_fatal_count,gibler_fatal_binary,latentthreat,stateabb,year_base,year_sq,year_cube,rile,party_strength,partyname,right_of_center,rr_jntdem,rr_priorviol,rr_rile_a,rr_rile_b,rr_s_un_glo,rr_tot_rivals,rr_moent,rr_dayent,rr_totmids2,rr_totmids5,rr_undist,rr_inst,rr_coldwar,rr_interact,rr_symm,rr_concon,rr_conmod,rr_libmod,rr_con_norile,rr_lib_norile,rr_mod_norile,rr_cinc_rile,rr_cinc_rile2,rr_strngcon,rr_strnglft,rr_wkcon,rr_wklft,rr_strngmod,rr_wkmod,rr_mxd,rr_modmod,rr_strng_norile,rr_wk_norile,rr_cap_a,rr_cap_b,rr_lncprtio,rr_active,rr_cond_act,rr_noact_cnd,rr_cnflct_cnd,rr_cnflct_cnd2,rr_strngconXcap,rr_strnglftXcap,rr_s_norileXcap,rr_wkconXcap,rr_wklftXcap,rr_wk_norileXcap,rr_voice4,rr_voice3,rr_rile_norile,rr_liblib,rr_nr_dem,rr_nr_nodem,rr_strng_nrdem,rr_wk_nrdem,rr_strng_nrnodem,rr_wk_nrnodem,rr_nrdem_lft,rr_nrdem_con,rr_nrdem_mod,rr_nrnodem_lft,rr_nrnodem_con,rr_nrnodem_mod,rr_defcommit,rr_hierarch,dyad_count
2437,360,1999,Romania,ROM,Europe,1.0,6.924663671702918,0.10183328928974879,0.3736191169406428,0.24663955219778683,1990,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,30,1,4354,22402.0,6962.0,0.0042917002,607000,170,59406,,13.316285717486736,1950.8919543342984,238390.0,229600.0,107256576751.339,4772.89007812994,,1061.0,22472040.0,99631940768.0768,4433.59573799605,22472040.0,25.324748640569315,8.3969662128118,16.927782427757514,25.398489714565248,8.470707286807734,16.927782427757514,107256576751.339,4772.89007812994,22472040.0,25.398489714565248,8.470707286807734,16.927782427757514,1.0,0.0,0.0,0.0,-5.0,8.0,18.0,,0.0,0.0,0.0,1,,,,,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129162060073656,ROM,29.0,841.0,24389.0,-14.545,0.3556851311953353,Democratic Convention of Romania,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,360,2000,Romania,ROM,Europe,1.0,6.882801036964951,0.1012176623083081,0.3713604252026567,0.23910184296141856,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,0.047599999999999996,30,1,4672,22327.0,6942.0,0.0046035503,940000,207,61546,,13.753636218075409,1856.9698136656841,238390.0,229710.0,109896443682.537,4896.69766460677,,1003.0,22442971.0,102084145319.92,4548.60211332626,22442971.0,25.34906326425992,8.422575236900473,16.92648802735945,25.422804338255855,8.496316310896407,16.92648802735945,109896443682.537,4896.69766460677,22442971.0,25.422804338255855,8.496316310896407,16.92648802735945,1.0,0.0,0.0,0.0,-4.0,8.0,18.0,,0.0,0.0,0.0,1,,,,,0,,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00123502526296425,ROM,30.0,900.0,27000.0,12.649,0.4492753623188406,Social Democratic Pole of Romania,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,360,2001,Romania,ROM,Europe,1.0,6.207226660848159,0.09128274501247292,0.334909918174579,0.11745915977667278,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,32,1,4935,22408.0,6922.0,0.0038863474,969000,103,62215,,13.784020922864116,1947.5137553417094,238390.0,229710.0,115630989855.201,5224.61352763448,,1128.0,22131970.0,107411035119.239,4853.20715323756,22131970.0,25.399928761594364,8.487395034098489,16.912533727495877,25.4736698355903,8.561136108094422,16.912533727495877,115630989855.201,5224.61352763448,22131970.0,25.4736698355903,8.561136108094422,16.912533727495877,1.0,0.0,0.0,0.0,-3.0,8.0,18.0,,0.0,0.0,0.0,1,,,,,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129651038648549,ROM,31.0,961.0,29791.0,12.649,0.4492753623188406,Social Democratic Pole of Romania,1.0,1.0,0.0,8.848,-6.331,,0.0,4.0,30.0,1.0,5.0,0.144033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.331,-6.331,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0003499,0.0038872,2.407797,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2440,360,2002,Romania,ROM,Europe,1.0,6.142672149756959,0.09033341396701411,0.33142688989018904,0.10583559290021766,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,30,1,5491,22250.0,2561.0,0.0035754591,1056000,99,64426,,13.869999690217593,1937.0092064129406,238390.0,229870.0,122225415551.961,5624.60311775493,,1478.0,21730496.0,113536677483.738,5224.76235626365,21730496.0,25.45539177130273,8.561164593743868,16.89422717755886,25.529132845298662,8.634905667739801,16.89422717755886,122225415551.961,5624.60311775493,21730496.0,25.529132845298662,8.634905667739801,16.89422717755886,1.0,0.0,0.0,0.0,-2.0,8.0,18.0,,0.0,0.0,0.0,1,,,,,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00131522998045986,ROM,32.0,1024.0,32768.0,12.649,0.4492753623188406,Social Democratic Pole of Romania,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,360,2003,Romania,ROM,Europe,1.0,6.9903892910865455,0.10279984251597861,0.3771653321849781,0.25847398668560645,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,34,1,5691,22202.0,2557.0,0.0035668982,1313000,104,65812,,14.087825914899266,1998.0352839812222,238390.0,229950.0,125086892603.754,5797.95135216523,2601.4,881.0,21574326.0,116194738376.305,5385.78764297459,21574326.0,25.47853339958433,8.59151884499949,16.88701455458484,25.55227447358027,8.665259918995423,16.88701455458484,125086892603.754,5797.95135216523,21574326.0,25.55227447358027,8.665259918995423,16.88701455458484,1.0,0.0,0.0,0.0,-1.0,8.0,18.0,,0.0,0.0,0.0,1,13.692449786632354,0.9884617244270791,,,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00136650328582168,ROM,33.0,1089.0,35937.0,12.649,0.4492753623188406,Social Democratic Pole of Romania,1.0,1.0,0.0,-6.331,38.153,,,7.0,4.0,6.0,27.0,0.912699,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.153,38.153,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0035699,0.0497054,2.633576,0.0,0.0,1.0,1.0,1.0,2.633576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2442,360,2004,Romania,ROM,Europe,1.0,6.649985805159433,0.09779390889940343,0.35879891673937025,0.19718155929718773,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,36,1,6042,22158.0,2554.0,0.0035002613,1530000,101,67250,,14.240778946963175,2148.6116087546834,238390.0,230000.0,138131095135.299,6439.15335642109,2730.1,937.0,21451748.0,128311657015.269,5981.40799599499,21451748.0,25.57772796192527,8.696411270065763,16.881316691859514,25.651469035921203,8.770152344061694,16.881316691859514,138131095135.299,6439.15335642109,21451748.0,25.651469035921203,8.770152344061694,16.881316691859514,1.0,1.0,0.0,0.0,0.0,9.0,19.0,,0.0,0.0,0.0,1,13.755322177987377,0.9885895122780944,1,1,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133576007644034,ROM,34.0,1156.0,39304.0,-28.846,0.39759036144578314,National Union PSR+PUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,360,2005,Romania,ROM,Europe,1.0,6.314028839028319,0.09285336527982822,0.34067241255565206,0.13668976410848072,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,0.06309999999999999,36,1,6280,22113.0,2550.0,0.0034950108,1976000,97,69531,,14.496585663362696,2272.1778827518833,238390.0,229980.0,144579259160.474,6781.49133819162,3460.7,916.0,21319685.0,134301435131.239,6299.40991769998,21319685.0,25.623352626429224,8.748211244135746,16.87514138229348,25.69709370042516,8.821952318131677,16.87514138229348,144579259160.474,6781.49133819162,21319685.0,25.69709370042516,8.821952318131677,16.87514138229348,1.0,1.0,0.0,0.0,1.0,9.0,19.0,,0.0,0.0,0.0,1,13.78036384316948,0.9887132545832547,2,2,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138378119100378,ROM,35.0,1225.0,42875.0,-28.846,0.39759036144578314,National Union PSR+PUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,360,2006,Romania,ROM,Europe,1.0,6.383599223183675,0.09387645916446581,0.34442607146612925,0.149216479889939,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,42,1,6266,22065.0,2546.0,0.003426214,2259000,97,71219,,14.630433238123791,2342.3653876743761,238390.0,229980.0,156187254733.537,7369.49247012029,3522.9,814.0,21193760.0,145084243630.272,6845.61133231065,21193760.0,25.700580401210917,8.831363044517728,16.86921735669319,25.774321475206854,8.905104118513659,16.86921735669319,156187254733.537,7369.49247012029,21193760.0,25.774321475206854,8.905104118513659,16.86921735669319,1.0,1.0,0.0,0.0,2.0,9.0,19.0,,0.0,0.0,0.0,1,13.79845551767146,0.9887750944895516,3,3,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014526623862288,ROM,36.0,1296.0,46656.0,-28.846,0.39759036144578314,National Union PSR+PUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,360,2007,Romania,ROM,Europe,1.0,5.1440320861504505,0.0756475306786831,0.27754542554833234,-0.0739777054832014,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,42,1,6261,22016.0,2543.0,0.0031665105,3044000,70,68816,,14.92868332647877,2246.2265069758773,238390.0,229890.0,167485540461.011,8020.19273210173,5170.0,827.0,20882982.0,155579358880.783,7450.05473264225,20882982.0,25.77042178488343,8.915976658010008,16.85444512687342,25.844162858879358,8.989717732005941,16.85444512687342,167485540461.011,8020.19273210173,20882982.0,25.844162858879358,8.989717732005941,16.85444512687342,1.0,1.0,1.0,0.0,3.0,9.0,19.0,,0.0,0.0,0.0,1,13.835111640452467,0.9896557158370362,4,4,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001508950770206,ROM,37.0,1369.0,50653.0,-28.846,0.39759036144578314,National Union PSR+PUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,360,2008,Romania,ROM,Europe,1.0,5.226507189829947,0.0768603998504404,0.28199535652941976,-0.059127389571012816,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,40,1,5035,21965.0,2539.0,0.0029512011,3005000,74,67190,,14.915788458730091,2475.5966386554633,238390.0,229900.0,183074202155.212,8913.9797644699,7367.8,995.0,20537875.0,170059856633.111,8280.30439532383,20537875.0,25.859416309866603,9.021635009423843,16.837781300442764,25.93315738386254,9.095376083419776,16.837781300442764,183074202155.212,8913.9797644699,20537875.0,25.93315738386254,9.095376083419776,16.837781300442764,1.0,1.0,1.0,0.0,4.0,9.0,19.0,,0.0,0.0,0.0,1,13.892046442870488,0.9901227043019414,5,3,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015429689664783,ROM,38.0,1444.0,54872.0,4.944,0.344311377245509,Democratic Liberal Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,360,2009,Romania,ROM,Europe,1.0,5.465886138166585,0.08038067850244979,0.2949110092646118,-0.016025255145805876,2000,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,40,1,2761,21913.0,2536.0,0.0024968872,2225000,73,58656,,14.615267923020578,2104.9726484832704,238390.0,230060.0,172973276362.91,8492.61749193263,9550.1,1054.0,20367487.0,160676983612.891,7888.89584723392,20367487.0,25.802661873625556,8.97321146073058,16.829450412894975,25.876402947621486,9.046952534726515,16.829450412894975,172973276362.91,8492.61749193263,20367487.0,25.876402947621486,9.046952534726515,16.829450412894975,1.0,1.0,1.0,0.0,5.0,9.0,19.0,,0.0,0.0,0.0,1,13.95252572595378,0.9912749301012794,6,4,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158358691841337,ROM,39.0,1521.0,59319.0,4.944,0.344311377245509,Democratic Liberal Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,360,2010,Romania,ROM,Europe,1.0,5.487047831388653,0.08069187987336254,0.29605278502578075,-0.012214919474016388,2010,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,0.0661,42,1,3721,21861.0,2532.0,0.0025063255,2465000,73,56816,,14.717702771138358,1938.6704122995311,238390.0,230050.0,166225180150.414,8209.9194562169,11010.2,1382.0,20246871.0,154408594834.276,7626.29419796648,20246871.0,25.762868139012895,8.939357317953807,16.823510821059088,25.836609213008828,9.01309839194974,16.823510821059088,166225180150.414,8209.9194562169,20246871.0,25.836609213008828,9.01309839194974,16.823510821059088,1.0,1.0,1.0,0.0,6.0,9.0,19.0,,0.0,0.0,0.0,1,13.965466806861256,0.9911877293942913,7,5,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164707787373583,ROM,40.0,1600.0,64000.0,4.944,0.344311377245509,Democratic Liberal Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,360,2011,Romania,ROM,Europe,1.0,5.712470124709654,0.08400691359867138,0.3082154086797632,0.02837420524507288,2010,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,,,3835,21809.0,2528.0,0.0024584739,2315000,72,58717,,14.654920677467821,2005.4755797620271,238390.0,230170.0,169561579232.308,8415.99918522552,10906.2,1424.0,20147528.0,157351727197.999,7809.97684668803,20147528.0,25.78174943718717,8.963157278256741,16.81859215893043,25.856481997095354,9.03788983816493,16.81859215893043,169561579232.308,8415.99918522552,20147528.0,25.856481997095354,9.03788983816493,16.81859215893043,1.0,1.0,1.0,0.0,7.0,9.0,19.0,,0.0,0.0,0.0,1,13.948743336840405,0.9910833171853024,8,6,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00162121881414606,ROM,41.0,1681.0,68921.0,4.944,0.344311377245509,Democratic Liberal Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,360,2012,Romania,ROM,Europe,1.0,5.649800635439264,0.08308530346234211,0.30483408644515336,0.017090051940611282,2010,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,,,3292,21755.0,2525.0,0.0023481876,2211000,74,56088,,14.608955912123516,1950.8990359272329,238390.0,230020.0,173083653020.655,8629.14303523025,11061.6,1022.0,20058035.0,160562749027.636,8004.909206093,20058035.0,25.801950662785405,8.98781028321696,16.814140379568443,25.877040858046712,9.062900478478268,16.814140379568443,173083653020.655,8629.14303523025,20058035.0,25.877040858046712,9.062900478478268,16.814140379568443,1.0,1.0,1.0,0.0,8.0,9.0,19.0,,0.0,0.0,0.0,1,13.90105654248905,0.9912200884938238,9,7,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165129161221487,ROM,42.0,1764.0,74088.0,19.221,0.662621359223301,Social Liberal Union,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,360,2013,Romania,ROM,Europe,1.0,5.795475406281739,0.08522757950414321,0.3126939453239473,0.043319984016273905,2010,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,,,2985,20068.0,2796.0,0.0022308589,2475000,71,51411,,14.72175135802525,2099.5662456039026,238400.0,230030.0,179166767670.468,8965.64852504829,11177.0,993.0,19983693.0,166617509768.333,8337.67361059503,19983693.0,25.838966661806726,9.02853951286706,16.810427148939663,25.91158287202211,9.101155723082444,16.810427148939663,179166767670.468,8965.64852504829,19983693.0,25.91158287202211,9.101155723082444,16.810427148939663,1.0,1.0,1.0,0.0,9.0,9.0,19.0,,0.0,0.0,0.0,1,13.832932629256312,0.9913323799008377,10,8,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00162529197292606,ROM,43.0,1849.0,79507.0,19.221,0.662621359223301,Social Liberal Union,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,360,2014,Romania,ROM,Europe,1.0,5.830923940843848,0.08574888148299775,0.31460656531646136,0.049702782138203665,2010,225.0,250800.0,Bulgaria 608 km Hungary 443 km Moldova 450 km Serbia 476 km Ukraine (north) 362 km Ukraine (east) 169 km,230080.0,155839.8468,139.80847500000002,11.95658413581633,4.940273450279848,,,,3158,19973.0,2788.0,0.0022705004,2875000,71,52276,,14.871563580039615,2294.3402118420809,238400.0,230080.0,185277804086.669,9306.24338328295,10800.6,952.0,19908979.0,172630275253.713,8670.97580713268,19908979.0,25.874418007245666,9.067736613283623,16.80668139396204,25.945122179396975,9.138440785434936,16.80668139396204,185277804086.669,9306.24338328295,19908979.0,25.945122179396975,9.138440785434936,16.80668139396204,1.0,1.0,1.0,0.0,10.0,9.0,19.0,,0.0,0.0,0.0,1,13.785547723073053,0.9910203775521439,11,9,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175096326256605,ROM,44.0,1936.0,85184.0,19.221,0.662621359223301,Social Liberal Union,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,365,1993,Russia,RUS,Europe,1.0,9.937165495684631,0.14613478670124458,0.5361581693219887,0.7890651058051152,1990,37653.0,2024150.0,Azerbaijan 284 km Belarus 959 km China (southeast) 3605 km China (south) 40 km Estonia 290 km Finland 1313 km Georgia 723 km Kazakhstan 6846 km North Korea 17.5 km Latvia 292 km Lithuania (Kaliningrad Oblast) 227 km Mongolia 3441 km Norway 196 km Poland (Kaliningrad Oblast) 432 km Ukraine 1576 km,16376870.0,1257748.10965,23396.482263,14.044833465390798,10.060340959403984,,16,1,54000,148146.0,67957.0,0.057996675,29120000,1500,1249676,,17.18693581563342,41220.782452795007,17098240.0,16386180.0,1049683004137.84,7067.62055035127,,28503.0,148520000.0,860899047519.714,7070.53517043334,148458777.0,27.48124308423233,8.863691451985279,18.815817881710544,27.67950933369565,8.86327914642281,18.816230187273153,1049683004137.84,7067.62055035127,148520000.0,27.67950933369565,8.86327914642281,18.816230187273153,0.0,0.0,0.0,0.0,0.0,3.0,13.0,,2.0,1.0,1.0986123085021973,1,8.473112286403016,0.3615971493838792,32,6,1,,0.0,0.0,0,8.0,1.0,3.0,1.0,8.0,1.0,3.0,1.0,0.00602655360587365,RUS,23.0,529.0,12167.0,14.679,0.15765765765765766,Russia’s Democratic Choice,1.0,0.0,0.0,16.709,,0.9235363,9.666666666666666,7.333333333333333,27.333333333333332,11.333333333333334,12.0,0.13707466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.33333334,16.709,16.709,0.0,0.0,0.6666667,0.0,0.0,0.33333334,0.0,0.0,1.0,0.0,0.0031327668,0.0580243,2.9767354,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.9767354,1.8162355,0.0,0.0,0.6666667,0.6666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0.33333334,0.0,0.0,3.0
2477,365,1994,Russia,RUS,Europe,1.0,9.9294397345212,0.14602117256648822,0.5357413271184647,0.7876740194187928,1990,37653.0,2024150.0,Azerbaijan 284 km Belarus 959 km China (southeast) 3605 km China (south) 40 km Estonia 290 km Finland 1313 km Georgia 723 km Kazakhstan 6846 km North Korea 17.5 km Latvia 292 km Lithuania (Kaliningrad Oblast) 227 km Mongolia 3441 km Norway 196 km Poland (Kaliningrad Oblast) 432 km Ukraine 1576 km,16376870.0,1257748.10965,23396.482263,14.044833465390798,10.060340959403984,,30,1,48812,147968.0,66648.0,0.06705483,96693000,1400,1114603,,18.387051579313898,38967.757825234759,17098240.0,16381330.0,917740411957.155,6186.90278798261,,21250.0,148336000.0,752686138014.082,6183.90488477773,148407912.0,27.34691416246828,8.729705209291554,18.815475202640222,27.54518041193253,8.730189883104755,18.8149905288289,917740411957.155,6186.90278798261,148336000.0,27.54518041193253,8.730189883104755,18.8149905288289,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,2.0,1.0,1.0986123085021973,1,6.82284725271735,0.2592454275176453,33,6,1,,0.0,0.0,0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0060632459231295,RUS,24.0,576.0,13824.0,14.679,0.15765765765765766,Russia’s Democratic Choice,1.0,0.0,0.0,-3.1669998,,0.821747,10.5,7.0,13.0,12.5,14.0,0.26176,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-3.1669998,-3.1669998,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.01473685,0.0670384,1.550313,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.550313,0.6413316,0.9089813,0.0,2.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0
2478,365,1995,Russia,RUS,Europe,1.0,7.999085478457223,0.1176336099773121,0.43158937307043904,0.44009797227143643,1990,37653.0,2024150.0,Azerbaijan 284 km Belarus 959 km China (southeast) 3605 km China (south) 40 km Estonia 290 km Finland 1313 km Georgia 723 km Kazakhstan 6846 km North Korea 17.5 km Latvia 292 km Lithuania (Kaliningrad Oblast) 227 km Mongolia 3441 km Norway 196 km Poland (Kaliningrad Oblast) 432 km Ukraine 1576 km,16376870.0,1257748.10965,23396.482263,14.044833465390798,10.060340959403984,0.133,34,1,51589,147774.0,66598.0,0.06291417,82000000,1400,1079611,,18.22222981742365,25639.257970240917,17098240.0,16378380.0,879713577297.21,5928.95887362312,,17551.0,148375726.0,721498374080.086,5928.95643611263,148375787.0,27.304595961630543,8.687603496085945,18.815258715008092,27.50286221109436,8.68760390720551,18.815258303889717,879713577297.21,5928.95887362312,148375726.0,27.50286221109436,8.68760390720551,18.815258303889717,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,2.0,1.0,1.0986123085021973,1,6.668251714933358,0.26686848929990425,34,7,1,,0.0,0.0,0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.00610388233949007,RUS,25.0,625.0,15625.0,15.948,0.3488888888888889,Communist Party ot the Russian Federation,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
